±àºÅ50-57
50	1.4118	2.8093	11.344	538269.4518	4212809.399	74.8239
51	1.9795	4.3758	11.3412	538270.0195	4212810.966	74.8212
52	1.1906	5.8387	11.3368	538269.2306	4212812.429	74.8168
53	-0.1482	6.2278	11.3593	538267.8918	4212812.818	74.8393
54	-1.4198	5.6642	11.3349	538266.6202	4212812.254	74.8149
55	-1.9875	4.1299	11.4931	538266.0525	4212810.72	74.9731
56	-1.239	2.6598	11.343	538266.801	4212809.25	74.823
57	0.1128	2.2419	11.3654	538268.1528	4212808.832	74.8454

