-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-2.917	5.724	-0.441	
-3.0126	5.65636	-0.441	
-3.01207	5.65308	-0.441	
-3.01229	5.65983	-0.441	
-3.01436	5.64961	-0.441	
-3.01028	5.6519	-0.441	
-3.00374	5.64956	-0.441	
-3.00254	5.65529	-0.441	
-3.00564	5.64977	-0.441	
-3.00343	5.65116	-0.441	
-3.00998	5.65483	-0.441	
-3.00878	5.65904	-0.441	
-3.00787	5.65572	-0.441	
-3.01202	5.66133	-0.441	
-3.00443	5.65364	-0.441	
-3.00756	5.6594	-0.441	
-2.99972	5.65719	-0.441	
-3.00418	5.65984	-0.441	
-3.00855	5.65893	-0.441	
-3.00886	5.66185	-0.441	
-3.01082	5.65562	-0.441	
-3.00212	5.65957	-0.441	
-3.00647	5.65857	-0.441	
-3.0074	5.65495	-0.441	
-3.00217	5.65468	-0.441	
-3.00464	5.65459	-0.441	
-3.00773	5.65997	-0.441	
-3.00929	5.65805	-0.441	
-3.0046	5.65547	-0.441	
-3.00524	5.65873	-0.441	
-3.00414	5.65307	-0.441	
-3.00681	5.65678	-0.441	
-3.00064	5.65338	-0.441	
-3.00644	5.65716	-0.441	
-3.00468	5.651	-0.441	
-3.0119	5.65905	-0.441	
-3.00684	5.65964	-0.441	
-3.00875	5.65976	-0.441	
-3.0098	5.65436	-0.441	
-3.00441	5.66113	-0.441	
-3.00798	5.65024	-0.441	
-3.00471	5.65392	-0.441	
-3.00492	5.6582	-0.441	
-3.01323	5.65886	-0.441	
-3.00754	5.65526	-0.441	
-3.00432	5.65523	-0.441	
-3.00867	5.65462	-0.441	
-3.00602	5.65335	-0.441	
-3.00396	5.64788	-0.441	
-3.00955	5.64767	-0.441	
-3.01484	5.65642	-0.441	
-3.00649	5.65176	-0.441	
-2.99661	5.65375	-0.441	
-3.00475	5.65575	-0.441	
-3.00306	5.65264	-0.441	
-3.00556	5.65671	-0.441	
-3.00167	5.65613	-0.441	
-3.00594	5.65336	-0.441	
-3.00972	5.65496	-0.441	
-3.00303	5.65536	-0.441	
-3.00353	5.65476	-0.441	
-3.00479	5.65494	-0.441	
-3.0105	5.65445	-0.441	
-3.01491	5.65505	-0.441	
-3.00758	5.65704	-0.441	
-3.01469	5.65645	-0.441	
-3.01492	5.65529	-0.441	
-3.01274	5.65305	-0.441	
-3.00905	5.65362	-0.441	
-3.00654	5.65283	-0.441	
-3.00321	5.65534	-0.441	
-3.01356	5.65389	-0.441	
-3.00834	5.65263	-0.441	
-3.00335	5.65753	-0.441	
-3.00975	5.65491	-0.441	
-3.01057	5.65581	-0.441	
-3.00711	5.65018	-0.441	
-3.0052	5.65499	-0.441	
-3.00491	5.65173	-0.441	
-3.00785	5.65408	-0.441	
-3.00341	5.65616	-0.441	
-3.00817	5.65454	-0.441	
-3.00565	5.65401	-0.441	
-3.00767	5.65455	-0.441	
-3.00476	5.65351	-0.441	
-3.00687	5.65064	-0.441	
-3.00663	5.65432	-0.441	
-3.00291	5.64998	-0.441	
-3.0042	5.65353	-0.441	
-3.00603	5.65441	-0.441	
-3.0083	5.65153	-0.441	
-3.00759	5.65464	-0.441	
-3.00415	5.65453	-0.441	
-3.01176	5.65429	-0.441	
-3.00731	5.65788	-0.441	
-3.01093	5.65638	-0.441	
-3.0094	5.66109	-0.441	
-3.01297	5.65433	-0.441	
-3.00799	5.65338	-0.441	
-3.00868	5.65704	-0.441	
-3.00987	5.65201	-0.441	
-3.00871	5.65582	-0.441	
-3.0126	5.65502	-0.441	
-3.00258	5.65321	-0.441	
-3.00761	5.65484	-0.441	
-3.01157	5.65676	-0.441	
-3.01025	5.66101	-0.441	
-3.00861	5.65932	-0.441	
-3.01516	5.65761	-0.441	
-3.01709	5.65618	-0.441	
-3.01513	5.65585	-0.441	
-3.01526	5.65591	-0.441	
-3.01414	5.65557	-0.441	
-3.00904	5.65448	-0.441	
-3.01487	5.65535	-0.441	
-3.01189	5.65677	-0.441	
-3.01225	5.65584	-0.441	
-3.01096	5.65433	-0.441	
-3.01314	5.65287	-0.441	
-3.00552	5.65332	-0.441	
-3.01323	5.6551	-0.441	
-3.01238	5.65453	-0.441	
-3.01598	5.65605	-0.441	
-3.01266	5.65433	-0.441	
-3.01182	5.65579	-0.441	
-3.01558	5.65058	-0.441	
-3.00894	5.65065	-0.441	
-3.00768	5.65397	-0.441	
-3.01136	5.65335	-0.441	
-3.01414	5.65696	-0.441	
-3.0083	5.65595	-0.441	
-3.01209	5.65742	-0.441	
-3.01036	5.65488	-0.441	
-3.0105	5.65522	-0.441	
-3.01146	5.65552	-0.441	
-3.01199	5.65458	-0.441	
-3.0106	5.65493	-0.441	
-3.01488	5.65579	-0.441	
-3.01154	5.65413	-0.441	
-3.00739	5.65509	-0.441	
-3.00766	5.65167	-0.441	
-3.00968	5.65687	-0.441	
-3.01021	5.65856	-0.441	
-3.00563	5.65926	-0.441	
-3.00276	5.65598	-0.441	
-3.00789	5.65635	-0.441	
-3.00439	5.65173	-0.441	
-3.01036	5.65305	-0.441	
-3.01224	5.65518	-0.441	
-3.00318	5.65247	-0.441	
-3.00925	5.65188	-0.441	
-3.0066	5.65503	-0.441	
-3.00112	5.65636	-0.441	
-3.00237	5.656	-0.441	
-3.00402	5.65392	-0.441	
-3.009	5.65291	-0.441	
-3.01421	5.65922	-0.441	
-3.0098	5.65158	-0.441	
-3.00432	5.65454	-0.441	
-3.01008	5.65454	-0.441	
-3.01143	5.6494	-0.441	
-3.00941	5.65675	-0.441	
-3.0133	5.6524	-0.441	
-3.00985	5.65476	-0.441	
-3.01131	5.65806	-0.441	
-3.00877	5.65169	-0.441	
-3.00988	5.65709	-0.441	
-3.01236	5.65637	-0.441	
-3.00843	5.6544	-0.441	
-3.00509	5.65486	-0.441	
-3.00662	5.64981	-0.441	
-3.00911	5.65322	-0.441	
-3.0099	5.65465	-0.441	
-3.00831	5.65128	-0.441	
-3.01047	5.65176	-0.441	
-3.01368	5.65487	-0.441	
-3.00774	5.6525	-0.441	
-3.00931	5.65462	-0.441	
-3.00708	5.65186	-0.441	
-3.01047	5.65608	-0.441	
-3.01381	5.65648	-0.441	
-3.00808	5.65473	-0.441	
-3.00638	5.65627	-0.441	
-3.00855	5.65777	-0.441	
-3.01104	5.65697	-0.441	
-3.01442	5.65972	-0.441	
-3.0087	5.65582	-0.441	
-3.01362	5.65901	-0.441	
-3.01188	5.6596	-0.441	
-3.00911	5.6533	-0.441	
-3.0137	5.66012	-0.441	
-3.00998	5.66074	-0.441	
-3.00751	5.65708	-0.441	
-3.01656	5.66088	-0.441	
-3.00586	5.65864	-0.441	
-3.00391	5.65784	-0.441	
-3.01204	5.66072	-0.441	
-3.0039	5.66179	-0.441	
-3.00813	5.65896	-0.441	
-3.00463	5.65775	-0.441	
-3.00568	5.66011	-0.441	
-3.00625	5.6636	-0.441	
-3.00582	5.6571	-0.441	
-3.00257	5.66021	-0.441	
-3.00303	5.65939	-0.441	
-3.00265	5.65894	-0.441	
-3.00694	5.66073	-0.441	
-3.00794	5.66047	-0.441	
-3.00646	5.65912	-0.441	
-3.00878	5.65934	-0.441	
-3.00552	5.65992	-0.441	
-3.00966	5.65894	-0.441	
-3.00597	5.65799	-0.441	
-3.01696	5.65912	-0.441	
-3.01442	5.65793	-0.441	
-3.0152	5.6633	-0.441	
-3.01328	5.65996	-0.441	
-3.01563	5.66265	-0.441	
-3.01005	5.65745	-0.441	
-3.01389	5.65848	-0.441	
-3.00934	5.65976	-0.441	
-3.01295	5.66331	-0.441	
-3.01479	5.66062	-0.441	
-3.01287	5.66262	-0.441	
-3.01114	5.65899	-0.441	
-3.00903	5.65882	-0.441	
-3.01388	5.66254	-0.441	
-3.01003	5.65707	-0.441	
-3.01606	5.65944	-0.441	
-3.01378	5.66326	-0.441	
-3.01263	5.66203	-0.441	
-3.01399	5.66024	-0.441	
-3.01177	5.66119	-0.441	
-3.00929	5.66003	-0.441	
-3.0095	5.65618	-0.441	
-3.01164	5.6577	-0.441	
-3.0129	5.65738	-0.441	
-3.01536	5.65578	-0.441	
-3.01187	5.65941	-0.441	
-3.01306	5.65865	-0.441	
-3.01555	5.66165	-0.441	
-3.01431	5.66208	-0.441	
-3.01598	5.66034	-0.441	
-3.0196	5.6637	-0.441	
-3.01497	5.66463	-0.441	
-3.01019	5.65952	-0.441	
-3.01125	5.66006	-0.441	
-3.01136	5.66169	-0.441	
-3.00771	5.65558	-0.441	
-3.00983	5.65476	-0.441	
-3.01181	5.65564	-0.441	
-3.01054	5.65203	-0.441	
-3.01478	5.65596	-0.441	
-3.00908	5.65827	-0.441	
-3.00939	5.6508	-0.441	
-3.00638	5.65346	-0.441	
-3.01209	5.65592	-0.441	
-3.00341	5.65561	-0.441	
-3.00828	5.65631	-0.441	
-3.00946	5.65478	-0.441	
-3.01165	5.65893	-0.441	
-3.00868	5.65674	-0.441	
-3.00615	5.65422	-0.441	
-3.00543	5.65807	-0.441	
-3.00946	5.65748	-0.441	
-3.00885	5.65597	-0.441	
-3.01053	5.65755	-0.441	
-3.012	5.65911	-0.441	
-3.01178	5.65861	-0.441	
-3.00794	5.65995	-0.441	
-3.00755	5.6602	-0.441	
-3.01531	5.66281	-0.441	
-3.00769	5.65581	-0.441	
-3.00492	5.65373	-0.441	
-3.00654	5.65838	-0.441	
-3.00966	5.66507	-0.441	
-3.00551	5.65872	-0.441	
-3.01127	5.65846	-0.441	
-3.01088	5.66505	-0.441	
-3.00889	5.65754	-0.441	
-3.01351	5.66107	-0.441	
-3.0122	5.66391	-0.441	
-3.01299	5.66394	-0.441	
-3.01023	5.66046	-0.441	
-3.01507	5.66419	-0.441	
-3.01365	5.66025	-0.441	
-3.00922	5.65814	-0.441	
-3.01255	5.65562	-0.441	
-3.0085	5.65964	-0.441	
-3.00558	5.65769	-0.441	
-3.01068	5.6566	-0.441	
-3.01036	5.66097	-0.441	
-3.00653	5.65836	-0.441	
-3.01023	5.65749	-0.441	
-3.01256	5.65711	-0.441	
-3.00725	5.65828	-0.441	
-3.00594	5.65517	-0.441	
-3.00841	5.65783	-0.441	
-3.00666	5.65399	-0.441	
-3.01016	5.65818	-0.441	
-3.01012	5.6554	-0.441	
-3.01255	5.65592	-0.441	
-3.01099	5.65726	-0.441	
-3.01378	5.65824	-0.441	
-3.01465	5.65444	-0.441	
-3.01306	5.65584	-0.441	
-3.01217	5.65597	-0.441	
-3.00801	5.65805	-0.441	
-3.01023	5.65208	-0.441	
-3.01397	5.66141	-0.441	
-3.01248	5.65727	-0.441	
-3.011	5.65886	-0.441	
-3.00995	5.65599	-0.441	
-3.00914	5.65552	-0.441	
-3.01172	5.65486	-0.441	
-3.00919	5.65604	-0.441	
-3.0061	5.65327	-0.441	
-3.00739	5.65368	-0.441	
-3.01349	5.65663	-0.441	
-3.01347	5.66098	-0.441	
-3.00991	5.6521	-0.441	
-3.01601	5.65473	-0.441	
-3.01149	5.65776	-0.441	
-3.01315	5.65544	-0.441	
-3.01065	5.6578	-0.441	
-3.01286	5.65424	-0.441	
-3.00911	5.65369	-0.441	
-3.00977	5.65537	-0.441	
-3.0115	5.65467	-0.441	
-3.01294	5.65924	-0.441	
-3.01013	5.65405	-0.441	
-3.01053	5.65652	-0.441	
-3.00851	5.65914	-0.441	
-3.00962	5.65442	-0.441	
-3.00848	5.65731	-0.441	
-3.01058	5.65926	-0.441	
-3.01088	5.65465	-0.441	
-3.0098	5.65559	-0.441	
-3.01138	5.65697	-0.441	
-3.00932	5.65594	-0.441	
-3.00853	5.65852	-0.441	
-3.01196	5.65597	-0.441	
-3.00477	5.65878	-0.441	
-3.0118	5.65844	-0.441	
-3.0112	5.66178	-0.441	
-3.01001	5.65843	-0.441	
-3.00961	5.65836	-0.441	
-3.00767	5.6583	-0.441	
-3.00896	5.65676	-0.441	
-3.00799	5.65779	-0.441	
-3.01176	5.65613	-0.441	
-3.00565	5.65578	-0.441	
-3.00865	5.65473	-0.441	
-3.00667	5.65551	-0.441	
-3.00851	5.65603	-0.441	
-3.00895	5.65812	-0.441	
-3.01007	5.65291	-0.441	
-3.00994	5.65834	-0.441	
-3.01267	5.65368	-0.441	
-3.01222	5.65712	-0.441	
-3.01082	5.65687	-0.441	
-3.00764	5.65573	-0.441	
-3.01468	5.65499	-0.441	
-3.01295	5.65706	-0.441	
-3.00853	5.65653	-0.441	
-3.00886	5.65649	-0.441	
-3.01204	5.65621	-0.441	
-3.00959	5.65737	-0.441	
-3.0086	5.65341	-0.441	
-3.00955	5.65452	-0.441	
-3.01009	5.65936	-0.441	
-3.00756	5.65251	-0.441	
-3.00606	5.65317	-0.441	
-3.0102	5.65824	-0.441	
-3.01125	5.65467	-0.441	
-3.00983	5.65474	-0.441	
-3.00997	5.65757	-0.441	
-3.01253	5.65832	-0.441	
-3.01278	5.65758	-0.441	
-3.01154	5.65771	-0.441	
-3.01144	5.65641	-0.441	
-3.01231	5.65908	-0.441	
-3.00893	5.65534	-0.441	
-3.01567	5.6581	-0.441	
-3.00756	5.6569	-0.441	
-3.00979	5.65443	-0.441	
-3.01498	5.65681	-0.441	
-3.01053	5.65474	-0.441	
-3.00633	5.65682	-0.441	
-3.0102	5.65684	-0.441	
-3.00902	5.65638	-0.441	
-3.00937	5.65669	-0.441	
-3.00881	5.6579	-0.441	
-3.01318	5.65579	-0.441	
-3.00859	5.65468	-0.441	
-3.00975	5.65973	-0.441	
-3.01283	5.65794	-0.441	
-3.01012	5.65786	-0.441	
-3.00784	5.65594	-0.441	
-3.01148	5.65864	-0.441	
-3.0113	5.65524	-0.441	
-3.00786	5.65855	-0.441	
-3.01417	5.6585	-0.441	
-3.00844	5.6583	-0.441	
-3.0102	5.6589	-0.441	
-3.01074	5.65614	-0.441	
-3.00792	5.65928	-0.441	
-3.01678	5.65926	-0.441	
-3.00817	5.65769	-0.441	
-3.01044	5.65658	-0.441	
-3.01798	5.65604	-0.441	
-3.0137	5.65782	-0.441	
-3.01358	5.65523	-0.441	
-3.01438	5.65821	-0.441	
-3.01163	5.65681	-0.441	
-3.01733	5.6561	-0.441	
-3.01294	5.65937	-0.441	
-3.013	5.65551	-0.441	
-3.01706	5.65664	-0.441	
-3.01089	5.65711	-0.441	
-3.01239	5.65869	-0.441	
-3.01154	5.65355	-0.441	
-3.00984	5.65594	-0.441	
-3.01439	5.65734	-0.441	
-3.01212	5.65718	-0.441	
-3.00712	5.65758	-0.441	
-3.01883	5.66232	-0.441	
-3.01069	5.65655	-0.441	
-3.01163	5.66002	-0.441	
-3.01241	5.66087	-0.441	
-3.01488	5.65628	-0.441	
-3.01018	5.65837	-0.441	
-3.00824	5.66024	-0.441	
-3.00979	5.65927	-0.441	
-3.01483	5.65965	-0.441	
-3.01116	5.65774	-0.441	
-3.01801	5.66226	-0.441	
-3.01473	5.66114	-0.441	
-3.01357	5.6582	-0.441	
-3.01382	5.65955	-0.441	
-3.0131	5.66031	-0.441	
-3.01343	5.65814	-0.441	
-3.02126	5.66132	-0.441	
-3.01073	5.65593	-0.441	
-3.01817	5.6579	-0.441	
-3.0148	5.65519	-0.441	
-3.01328	5.65738	-0.441	
-3.01339	5.6525	-0.441	
-3.00869	5.65643	-0.441	
-3.01446	5.65605	-0.441	
-3.01141	5.65649	-0.441	
-3.01475	5.65764	-0.441	
-3.01545	5.65762	-0.441	
-3.01433	5.65477	-0.441	
-3.01529	5.65697	-0.441	
-3.01533	5.65494	-0.441	
-3.01533	5.65892	-0.441	
-3.00998	5.65747	-0.441	
-3.0161	5.65469	-0.441	
-3.01422	5.65552	-0.441	
-3.01188	5.65686	-0.441	
-3.01164	5.65615	-0.441	
-3.00911	5.65417	-0.441	
-3.01679	5.65884	-0.441	
-3.01004	5.6538	-0.441	
-3.00821	5.65374	-0.441	
-3.01754	5.6594	-0.441	
-3.00871	5.65549	-0.441	
-3.01561	5.65642	-0.441	
-3.0141	5.65782	-0.441	
-3.01475	5.65436	-0.441	
-3.01171	5.6558	-0.441	
-3.01374	5.65968	-0.441	
-3.01666	5.66037	-0.441	
-3.01823	5.66075	-0.441	
-3.01286	5.65726	-0.441	
-3.01747	5.65609	-0.441	
-3.01566	5.65432	-0.441	
-3.01848	5.65868	-0.441	
-3.01404	5.65892	-0.441	
-3.01885	5.65995	-0.441	
-3.01727	5.65476	-0.441	
-3.01764	5.65772	-0.441	
-3.01223	5.65408	-0.441	
-3.01722	5.65708	-0.441	
-3.01623	5.65705	-0.441	
-3.01144	5.65604	-0.441	
-3.01485	5.6558	-0.441	
-3.0132	5.65673	-0.441	
-3.01009	5.65602	-0.441	
-3.01599	5.65715	-0.441	
-3.01361	5.65363	-0.441	
-3.01147	5.65663	-0.441	
-3.01391	5.65747	-0.441	
-3.01323	5.65339	-0.441	
-3.01471	5.65606	-0.441	
-3.0173	5.65605	-0.441	
-3.0155	5.65507	-0.441	
-3.01682	5.65462	-0.441	
-3.01509	5.65388	-0.441	
-3.0169	5.65613	-0.441	
-3.00985	5.65343	-0.441	
-3.01454	5.65459	-0.441	
-3.01088	5.65169	-0.441	
-3.0105	5.65097	-0.441	
-3.01265	5.652	-0.441	
-3.01076	5.6523	-0.441	
-3.0111	5.65427	-0.441	
-3.01745	5.65414	-0.441	
-3.00978	5.65449	-0.441	
-3.01398	5.65633	-0.441	
-3.01274	5.65205	-0.441	
-3.01079	5.65422	-0.441	
-3.01618	5.65338	-0.441	
-3.01317	5.65396	-0.441	
-3.01651	5.65312	-0.441	
-3.01605	5.65365	-0.441	
-3.01052	5.65223	-0.441	
-3.01696	5.65542	-0.441	
-3.01179	5.65222	-0.441	
-3.01859	5.65655	-0.441	
-3.01634	5.65795	-0.441	
-3.01484	5.65707	-0.441	
-3.01551	5.65699	-0.441	
-3.01814	5.65595	-0.441	
-3.01401	5.65529	-0.441	
-3.01562	5.65621	-0.441	
-3.01408	5.65619	-0.441	
-3.01389	5.65419	-0.441	
-3.01472	5.65688	-0.441	
-3.01658	5.65368	-0.441	
-3.01194	5.65378	-0.441	
-3.01177	5.65529	-0.441	
-3.01522	5.65545	-0.441	
-3.01278	5.65303	-0.441	
-3.01004	5.65254	-0.441	
-3.0129	5.65971	-0.441	
-3.0094	5.65833	-0.441	
-3.0114	5.65786	-0.441	
-3.0078	5.65398	-0.441	
-3.00987	5.66058	-0.441	
-3.00698	5.65592	-0.441	
-3.01017	5.65603	-0.441	
-3.00845	5.65613	-0.441	
-3.01282	5.65647	-0.441	
-3.00733	5.65529	-0.441	
-3.01191	5.65464	-0.441	
-3.01148	5.65673	-0.441	
-3.01096	5.65711	-0.441	
-3.00816	5.6554	-0.441	
-3.01222	5.65342	-0.441	
-3.00972	5.65326	-0.441	
-3.01047	5.65997	-0.441	
-3.01261	5.65589	-0.441	
-3.01167	5.65198	-0.441	
-3.01185	5.65237	-0.441	
-3.01153	5.6539	-0.441	
-3.01865	5.66015	-0.441	
-3.01431	5.65645	-0.441	
-3.0149	5.65615	-0.441	
-3.01453	5.65446	-0.441	
-3.01266	5.65793	-0.441	
-3.01229	5.65601	-0.441	
-3.01575	5.65628	-0.441	
-3.01087	5.65634	-0.441	
-3.02222	5.66228	-0.441	
-3.01183	5.65473	-0.441	
-3.01655	5.6653	-0.441	
-3.01283	5.65869	-0.441	
-3.01429	5.66011	-0.441	
-3.01837	5.66134	-0.441	
-3.01355	5.6555	-0.441	
-3.01274	5.65855	-0.441	
-3.01519	5.66018	-0.441	
-3.01357	5.65556	-0.441	
-3.0179	5.65921	-0.441	
-3.01727	5.65718	-0.441	
-3.01217	5.65431	-0.441	
-3.01812	5.65761	-0.441	
-3.01369	5.65309	-0.441	
-3.01725	5.65747	-0.441	
-3.0158	5.66087	-0.441	
-3.01658	5.65982	-0.441	
-3.01521	5.66238	-0.441	
-3.02078	5.66127	-0.441	
-3.01596	5.65608	-0.441	
-3.015	5.65966	-0.441	
-3.01461	5.65794	-0.441	
-3.01882	5.65826	-0.441	
-3.01705	5.65691	-0.441	
-3.01256	5.65964	-0.441	
-3.01754	5.65294	-0.441	
-3.01234	5.65735	-0.441	
-3.01347	5.65828	-0.441	
-3.01038	5.66005	-0.441	
-3.01516	5.65285	-0.441	
-3.01489	5.65542	-0.441	
-3.01262	5.65587	-0.441	
-3.02103	5.65569	-0.441	
-3.0132	5.65668	-0.441	
-3.01723	5.653	-0.441	
-3.01085	5.65367	-0.441	
-3.01271	5.65332	-0.441	
-3.01788	5.65499	-0.441	
-3.01536	5.65691	-0.441	
-3.01595	5.65405	-0.441	
-3.01614	5.6527	-0.441	
-3.01618	5.65224	-0.441	
-3.02052	5.65202	-0.441	
-3.0165	5.64989	-0.441	
-3.01783	5.65338	-0.441	
-3.01172	5.65381	-0.441	
-3.01346	5.65498	-0.441	
-3.01685	5.65735	-0.441	
-3.01104	5.65785	-0.441	
-3.01648	5.65788	-0.441	
-3.0146	5.65674	-0.441	
-3.01343	5.65817	-0.441	
-3.01775	5.66004	-0.441	
-3.01312	5.65834	-0.441	
-3.01293	5.65601	-0.441	
-3.01093	5.65687	-0.441	
-3.01286	5.6541	-0.441	
-3.01591	5.65732	-0.441	
-3.01239	5.65818	-0.441	
-3.01371	5.65654	-0.441	
-3.01451	5.65866	-0.441	
-3.01377	5.65793	-0.441	
-3.01056	5.65571	-0.441	
-3.00857	5.65458	-0.441	
-3.01153	5.6565	-0.441	
-3.01419	5.65963	-0.441	
-3.01038	5.65649	-0.441	
-3.01261	5.65884	-0.441	
-3.01462	5.65802	-0.441	
-3.01126	5.65692	-0.441	
-3.01622	5.659	-0.441	
-3.0128	5.65683	-0.441	
-3.0175	5.65817	-0.441	
-3.0075	5.65168	-0.441	
-3.01315	5.65451	-0.441	
-3.01484	5.65338	-0.441	
-3.01433	5.65585	-0.441	
-3.00987	5.65318	-0.441	
-3.01156	5.65233	-0.441	
-3.01017	5.65284	-0.441	
-3.00885	5.65707	-0.441	
-3.01208	5.65418	-0.441	
-3.00872	5.6562	-0.441	
-3.01235	5.65551	-0.441	
-3.01117	5.65581	-0.441	
-3.00588	5.65415	-0.441	
-3.00968	5.65592	-0.441	
-3.0099	5.65585	-0.441	
-3.00853	5.65492	-0.441	
-3.01005	5.65624	-0.441	
-3.0145	5.65823	-0.441	
-3.01041	5.65598	-0.441	
-3.01156	5.65467	-0.441	
-3.00883	5.65622	-0.441	
-3.01612	5.65759	-0.441	
-3.01197	5.65628	-0.441	
-3.00634	5.6558	-0.441	
-3.01183	5.65689	-0.441	
-3.0108	5.65548	-0.441	
-3.01021	5.65884	-0.441	
-3.01284	5.65659	-0.441	
-3.00678	5.65575	-0.441	
-3.00604	5.65378	-0.441	
-3.00709	5.65435	-0.441	
-3.00675	5.65295	-0.441	
-3.008	5.65099	-0.441	
-3.00674	5.65352	-0.441	
-3.01117	5.65454	-0.441	
-3.00832	5.65342	-0.441	
-3.00905	5.65299	-0.441	
-3.00983	5.65637	-0.441	
-3.00443	5.6504	-0.441	
-3.01412	5.65801	-0.441	
-3.00552	5.64862	-0.441	
-3.00999	5.65411	-0.441	
-3.00717	5.65138	-0.441	
-3.01044	5.65322	-0.441	
-3.00421	5.65389	-0.441	
-3.00945	5.65484	-0.441	
-3.00856	5.6533	-0.441	
-3.00658	5.65557	-0.441	
-3.01005	5.65568	-0.441	
-3.0077	5.65893	-0.441	
-3.0083	5.65352	-0.441	
-3.01391	5.65752	-0.441	
-3.01047	5.65792	-0.441	
-3.01088	5.65683	-0.441	
-3.01076	5.65887	-0.441	
