NaN	0.000654334	0.00354245	0.00749214	0.00823546	0.00806577	0.00469309	0.00227664	
NaN	0.00138237	0.00225231	0.00654641	0.00734059	0.00771309	0.00470715	0.00189798	
NaN	0.00263909	0.00229143	0.00747151	0.00776132	0.00755519	0.00508818	0.00318744	
NaN	0.00127953	0.00361711	0.00799931	0.00908796	0.00979535	0.00416781	0.00406836	
NaN	0.000147659	0.00379548	0.00574676	0.00908288	0.00754254	0.00475001	0.0019744	
NaN	0.0018177	0.00230807	0.00688302	0.00981621	0.00886307	0.0058678	0.0025273	
NaN	0.000300023	0.00197155	0.00576966	0.00923592	0.00866753	0.00362888	0.00103281	
NaN	0.00159843	0.00164339	0.00653587	0.00867248	0.00884745	0.00478008	0.00179849	
NaN	-0.00102346	0.003913	0.00672563	0.00886451	0.00865264	0.00404896	0.00198776	
NaN	0.000127386	0.00334438	0.00765087	0.0118286	0.00846321	0.00481799	0.00143134	
NaN	0.000506564	0.00223481	0.00818189	0.00989931	0.00901989	0.003899	0.00218619	
NaN	0.000319813	0.00486116	0.007217	0.0100598	0.00956267	0.00337357	0.00384891	
NaN	-4.78991e-05	0.00204223	0.00664764	0.00891818	0.00749506	0.00471551	0.000461834	
NaN	0.00163522	0.00226163	0.00590648	0.00761879	0.00751944	0.00546752	0.000683831	
NaN	0.000121007	0.00321817	0.00741164	0.00486345	0.00772842	0.00322963	0.00350047	
NaN	-0.00024298	0.00210779	0.00497896	0.0109057	0.00495821	0.00327314	-6.70429e-05	
NaN	0.00163256	0.00232371	0.00706389	0.00658341	0.00912989	0.00517437	0.00369822	
NaN	-0.00137066	0.00216214	0.00742809	0.00831004	0.0063248	0.00424241	0.00254302	
NaN	0.00220599	0.00200346	0.00778473	0.0092542	0.00841969	0.00426107	0.00122708	
NaN	-0.00118368	0.00221997	0.00664433	0.00775725	0.00618635	0.00074029	0.00142875	
NaN	0.000900064	0.00243142	0.00720462	0.00684994	0.00660709	0.00399873	0.00237129	
NaN	0.000704557	0.0020789	0.00700805	0.00856998	0.00776407	0.00439404	0.00105786	
NaN	0.000699553	0.00378423	0.00849393	0.010442	0.0088976	0.00440818	0.00275413	
NaN	-0.00135744	0.000978765	0.00472764	0.00724067	0.0073972	0.00460832	0.00199216	
NaN	0.00259672	0.00345207	0.00625878	0.00727307	0.00779157	0.00424452	0.00143148	
NaN	-0.000430954	0.00270477	0.00645394	0.00711754	0.00873835	0.00407398	0.00218811	
NaN	0.00182668	0.00271812	0.00571155	0.00901872	0.00854707	0.00521361	0.00162343	
NaN	0.000307055	0.00179682	0.00647698	0.00733552	0.00779877	0.00446423	0.00405824	
NaN	0.00273933	0.00406866	0.00741557	0.00998045	0.00968015	0.00503628	0.00345994	
NaN	0.00176447	0.00293565	0.00515967	0.00697065	0.00891153	0.00503741	0.00137698	
NaN	-0.000502275	0.0029441	0.00686946	0.00700436	0.00927837	0.00522552	0.00344403	
NaN	0.00119756	0.00313934	0.00798912	0.00759812	0.00907801	0.00615875	0.00210927	
NaN	0.00118517	0.0038926	0.00609653	0.00874298	0.0103781	0.00576687	0.0017324	
NaN	-0.0010729	0.00313626	0.0077911	0.0106177	0.0101601	0.0053816	0.00379491	
NaN	0.0017601	0.00407705	0.00739917	0.00927984	0.0091971	0.00687487	0.00189295	
NaN	0.00117755	0.00294308	0.00645181	0.00852512	0.00993504	0.00459943	0.00376661	
NaN	-0.000144988	0.0036999	0.00776704	0.0104046	0.0110365	0.00685511	0.00280166	
NaN	-0.000135768	0.00407042	0.00606444	0.00757133	0.00949842	0.00589129	0.00260122	
NaN	0.000247993	0.00274878	0.00626158	0.00777926	0.00948321	0.00475485	0.00221656	
NaN	0.000251073	0.0035087	0.00683059	0.00873363	0.0109681	0.00494747	0.00165025	
NaN	0.000816549	0.00406997	0.00514132	0.00817397	0.00793178	0.00438724	0.00334215	
NaN	-0.000876523	0.0012476	0.00535154	0.00799732	0.00869008	0.00289729	0.00275939	
NaN	0.000455519	0.00240417	0.00480818	0.0063224	0.00943759	0.0049921	0.00368573	
NaN	0.00176879	0.00204333	0.00652345	0.00861043	0.00998715	0.00368034	0.00159756	
NaN	0.000436984	0.00412669	0.00896545	0.00974071	0.00996642	0.00595188	0.00366664	
NaN	-0.000688899	0.00317866	0.00743302	0.00822804	0.0091955	0.00387566	0.00289241	
NaN	0.000828328	0.0048715	0.00873726	0.00748658	0.0106878	0.00576944	0.0028797	
NaN	-0.00105422	0.00391344	0.00795917	0.00825679	0.00990754	0.00463399	0.0021163	
NaN	0.00215805	0.0044704	0.00831827	0.0101435	0.00988895	0.00482792	0.00455541	
NaN	0.000257703	0.000700387	0.00566783	0.00693468	0.0087439	0.00426799	0.00095297	
NaN	-0.000866899	0.00336529	0.00699613	0.00959016	0.00855285	0.0033394	0.00303217	
NaN	-0.000286521	0.00242663	0.00511362	0.00864232	0.0098673	0.00373747	0.000951764	
NaN	-0.000277257	-0.000755435	0.00494562	0.00845795	0.00496436	0.00319077	0.00246759	
NaN	0.000107665	0.00324302	0.00571914	0.00846372	0.00989449	0.00434201	0.00415272	
NaN	-0.00176784	0.000425656	0.00591916	0.00734151	0.00668188	0.00284748	0.00224615	
NaN	0.00239496	0.00403382	0.00950067	0.0098046	0.00895973	0.00607065	0.00224261	
NaN	0.000679599	0.00158222	0.00721107	0.008854	0.00763799	0.00342671	0.00111098	
NaN	0.00293361	0.00480084	0.00889764	0.00866678	0.00783612	0.00438668	0.00187309	
NaN	0.00158821	0.00309212	0.00605095	0.00697706	0.00916034	0.00364266	0.00243825	
NaN	0.00439678	0.00648188	0.0109493	0.011514	0.00971701	0.00591669	0.00262077	
NaN	0.000777483	0.00343705	0.009396	0.00753384	0.00744554	0.0051549	0.00317756	
NaN	0.000773853	0.00306061	0.00729607	0.00961918	0.00783364	0.0055306	0.00147039	
NaN	0.000958482	0.00569918	0.00898314	0.0111169	0.00915824	0.00646672	0.00316936	
NaN	0.00396418	0.0056742	0.00933453	0.0118456	0.00877454	0.00701632	0.00428519	
NaN	0.0014791	0.00339106	0.00798839	0.00786117	0.00764214	0.00492502	0.0025658	
NaN	0.000715096	0.00452092	0.00684513	0.00749612	0.00652182	0.00624464	0.00124147	
NaN	0.00334809	0.00375619	0.00853808	0.0107119	0.00861377	0.00529113	0.00331999	
NaN	-0.00120134	0.00262297	0.00851881	0.00862189	0.00936568	0.00434767	0.00274072	
NaN	0.00220551	0.00545601	0.00774669	0.0112614	0.0076618	0.00492045	0.0027325	
NaN	0.0012458	0.00505841	0.00830097	0.0108607	0.00936537	0.00680563	0.00291279	
NaN	-0.00121085	0.00315824	0.00696624	0.0089574	0.00935649	0.00528142	0.00158452	
NaN	-6.38047e-05	0.00240746	0.00621013	0.00989894	0.00802918	0.00396099	0.00158823	
NaN	0.00050655	0.00505511	0.00772223	0.0113963	0.00897579	0.00547952	0.00178026	
NaN	0.00144808	0.00428535	0.00601649	0.010053	0.00765215	0.00340326	0.00234719	
NaN	-0.00327236	0.00258106	0.00583483	0.00533124	0.00709513	0.0034199	-0.000294681	
NaN	0.00354788	0.00390839	0.0082931	0.00988884	0.0103123	0.00513224	0.00443829	
NaN	-0.00119346	0.00352682	0.0069586	0.010068	0.00822172	0.00475501	0.00121049	
NaN	-0.000612324	0.00201801	0.00657924	0.00779539	0.00822431	0.00438134	8.66653e-05	
NaN	0.000717228	0.00316229	0.00620345	0.00912553	0.00973485	0.00457663	0.00274324	
NaN	-0.000604835	0.00146811	0.00752776	0.0100662	0.00802662	0.00345044	0.0021703	
NaN	-0.00059503	0.00412568	0.00620043	0.0100557	0.00935067	0.0051625	0.00160268	
NaN	-0.00115104	0.00185669	0.00771346	0.0102339	0.00840008	0.0042192	0.00292572	
NaN	-0.00113645	0.00224808	0.00544155	0.0105991	0.00840094	0.00347296	8.84137e-05	
NaN	0.000763676	0.00433307	0.00790448	0.0122812	0.0106647	0.00537342	0.00406537	
NaN	6.53691e-06	0.00507935	0.00713941	0.0111197	0.0104568	0.00744552	0.00272634	
NaN	0.00189659	0.00374444	0.00694697	0.0116661	0.00987357	0.0059159	0.0030967	
NaN	-0.000756798	0.0026099	0.00732212	0.0127738	0.00891835	0.00666324	0.00233216	
NaN	8.28825e-06	0.00280564	0.00580766	0.0104767	0.00778283	0.00532918	0.000253829	
NaN	0.000389441	0.00186772	0.00694733	0.00970869	0.00873223	0.00627048	0.000645775	
NaN	0.000201328	0.00433371	0.00694527	0.0115887	0.00891887	0.00569448	0.00178894	
NaN	0.000958198	0.00375997	0.00713194	0.0108114	0.00966999	0.00531209	0.00141296	
NaN	-0.000555592	0.00375717	0.00750575	0.0106068	0.00928273	0.00455554	0.00141749	
NaN	-0.000169762	0.00281087	0.00844263	0.0113477	0.00852133	0.0051262	0.00142194	
NaN	0.000779003	0.00319339	0.00880573	0.0122712	0.00946471	0.00569216	0.00104888	
NaN	0.000776342	0.00300657	0.00822233	0.00846913	0.00775815	0.00549858	0.00199995	
NaN	0.00171746	0.00376496	0.00688878	0.0082841	0.0071979	0.00417412	0.00124458	
NaN	0.0001972	0.00489478	0.00726483	0.0111207	0.00966223	0.00569166	0.0016278	
NaN	1.04826e-05	0.00318409	0.00763791	0.00713889	0.00738763	0.00625325	0.00219671	
NaN	-0.000363559	0.00318601	0.00744174	0.0105512	0.00890668	0.00530019	0.00106206	
NaN	-0.0011123	0.00356549	0.00781355	0.00600729	0.00777066	0.00567621	0.00182425	
NaN	-0.00147767	0.00299798	0.00648325	0.00584128	0.00834274	0.00510529	0.000503601	
NaN	0.00231367	0.00375657	0.00856199	0.00813101	0.00645573	0.00680462	0.00183656	
NaN	3.34129e-05	0.00224339	0.0059041	0.00775946	0.00817088	0.0041479	0.00127096	
NaN	-0.000341057	0.00640692	0.00798748	0.0132448	0.011006	0.00642127	0.00297572	
NaN	0.000609229	0.00355155	0.00608926	0.00962384	0.00796531	0.00414504	0.00277912	
NaN	0.000230341	0.00468378	0.00703822	0.010374	0.00834701	0.00509654	0.00258403	
NaN	0.000609757	0.00675201	0.00760237	0.0131963	0.010048	0.00660756	0.00390143	
NaN	0.00136414	0.00427188	0.00702908	0.0118425	0.00946982	0.00451867	0.0025648	
NaN	-0.00109818	0.00539902	0.00702671	0.0118211	0.00814038	0.00660079	0.00104914	
NaN	-0.00146465	0.00670695	0.00759109	0.0106665	0.0105987	0.00432299	0.00200025	
NaN	0.00213863	0.00460512	0.00947383	0.01481	0.0100167	0.00810692	0.00332231	
NaN	0.00212652	0.00402986	0.00699791	0.00853315	0.00792761	0.0065739	0.0021789	
NaN	0.00135883	0.00478128	0.00718476	0.0117478	0.0081206	0.00637444	0.00217728	
NaN	0.000218756	0.00307117	0.00661454	0.0107831	0.00944586	0.00579857	0.00123096	
NaN	0.00437739	0.00382948	0.00642624	0.0122816	0.0092502	0.00673843	0.0018029	
NaN	0.000192775	0.00496044	0.00831783	0.0137699	0.00905596	0.00653801	0.00218187	
NaN	-0.000561296	0.0021152	0.00698384	0.00768913	0.00754028	0.00577214	0.00104644	
NaN	0.00209145	0.00684877	0.0107616	0.0137451	0.0107595	0.0069014	0.00369842	
NaN	0.00094629	0.00417946	0.00638701	0.0122001	0.00904312	0.00726705	0.00198554	
NaN	-0.000380048	0.00341834	0.00846818	0.0100989	0.00866139	0.00706331	0.0055763	
NaN	0.000948645	0.00436343	0.00807826	0.011414	0.00884927	0.00534898	0.00196066	
NaN	0.0133033	0.0204025	0.016866	0.00618012	-0.00910479	-0.0127634	-0.00846917	
NaN	0.011202	0.0202255	0.0153267	0.00587525	-0.00979996	-0.0150172	-0.00876745	
NaN	0.0128694	0.0184469	0.0165417	0.00566764	-0.00916114	-0.0150949	-0.00903163	
NaN	0.0107742	0.018932	0.01734	0.00349845	-0.00949517	-0.0149829	-0.00953808	
NaN	0.0125963	0.0191837	0.0164053	0.00460648	-0.00827696	-0.0150712	-0.00941426	
NaN	0.0104891	0.0188267	0.0162111	0.00344672	-0.00941222	-0.0157287	-0.0102291	
NaN	0.0137378	0.0193904	0.0170896	0.00509259	-0.00793134	-0.0142168	-0.00888391	
NaN	0.0130235	0.0187635	0.0174718	0.00452373	-0.00840174	-0.0145798	-0.00907034	
NaN	0.0123742	0.0188318	0.016956	0.00486793	-0.00929439	-0.014489	-0.00936036	
NaN	0.0126078	0.0183046	0.0160317	0.0049701	-0.00942838	-0.0145632	-0.0105747	
NaN	0.0122344	0.0184654	0.0138939	0.00657514	-0.00951316	-0.0165093	-0.00987325	
NaN	0.0133565	0.0186824	0.0158325	0.00597837	-0.00915548	-0.0145029	-0.00975688	
NaN	0.0121049	0.0190473	0.0154075	0.00482028	-0.00904363	-0.0150073	-0.0104554	
NaN	0.0123103	0.0188139	0.0165672	0.00468266	-0.00940458	-0.0142491	-0.0100974	
NaN	0.0134674	0.0191494	0.0162105	0.00484555	-0.0084728	-0.0137859	-0.0104997	
NaN	0.0139504	0.0191527	0.0161225	0.00602281	-0.00928497	-0.0130412	-0.0102319	
NaN	0.0130709	0.0177376	0.0158853	0.00488402	-0.00954493	-0.0142466	-0.0114848	
NaN	0.0128079	0.0192532	0.0162303	0.0055043	-0.00944467	-0.0138027	-0.00985661	
NaN	0.013039	0.0187543	0.0144643	0.00745848	-0.0103691	-0.0145562	-0.00993404	
NaN	0.0117893	0.0183045	0.0153519	0.0050035	-0.00990686	-0.0150903	-0.0108068	
NaN	0.0133906	0.0185765	0.0167504	0.00556577	-0.0093671	-0.0138429	-0.00977656	
NaN	0.0131385	0.0189728	0.0148386	0.00678081	-0.00982517	-0.0143499	-0.0100546	
NaN	0.0134284	0.0194375	0.0164695	0.00643704	-0.00953278	-0.0134762	-0.00898794	
NaN	0.0143646	0.0183926	0.0174807	0.00435183	-0.00815938	-0.0132055	-0.01059	
NaN	0.0114438	0.01897	0.0159104	0.00423884	-0.00973815	-0.0144589	-0.0108326	
NaN	0.012074	0.0190142	0.0164205	0.00563564	-0.00990213	-0.0145674	-0.00915619	
NaN	0.0112362	0.0171733	0.0141047	0.00592642	-0.0110746	-0.016254	-0.0113032	
NaN	0.0111443	0.0185713	0.0145356	0.00328983	-0.00924038	-0.0151914	-0.0126885	
NaN	0.012872	0.0204641	0.0160677	0.00547861	-0.00876208	-0.0135307	-0.00935688	
NaN	0.0119851	0.0185687	0.0154183	0.00448861	-0.00870492	-0.015917	-0.0102872	
NaN	0.0114669	0.0193908	0.0149005	0.00349089	-0.00860122	-0.0150286	-0.011696	
NaN	0.0117894	0.0190915	0.0155215	0.00343903	-0.00859236	-0.0148348	-0.0114575	
NaN	0.0125454	0.0193028	0.0157885	0.00576621	-0.00911333	-0.0149466	-0.00916802	
NaN	0.0120704	0.0194337	0.0153449	0.00445449	-0.00940981	-0.0137888	-0.0113916	
NaN	0.0114229	0.019583	0.0171715	0.00515974	-0.00974808	-0.0146543	-0.00827024	
NaN	0.0128347	0.0183367	0.0148917	0.00475301	-0.00945088	-0.0140176	-0.0123214	
NaN	0.0127169	0.0190574	0.014846	0.00642165	-0.0105253	-0.0134424	-0.0109773	
NaN	0.0137992	0.0201308	0.0152275	0.00549425	-0.0074337	-0.0145383	-0.00962905	
NaN	0.0131157	0.0202874	0.0158965	0.00436073	-0.00820312	-0.0131204	-0.0108733	
NaN	0.0151655	0.0209201	0.0176657	0.0054536	-0.00790719	-0.0108461	-0.00946281	
NaN	0.0140017	0.0195073	0.0164623	0.00418166	-0.00683906	-0.0144885	-0.00992049	
NaN	0.0136833	0.0205917	0.0175766	0.00528258	-0.00862966	-0.0121478	-0.00897154	
NaN	0.0111263	0.0182877	0.0159389	0.00264091	-0.00912211	-0.0149234	-0.012214	
NaN	0.0130166	0.0212666	0.0165617	0.00576828	-0.00826607	-0.0134968	-0.00803488	
NaN	0.01668	0.0222467	0.0174857	0.00682778	-0.00591035	-0.0117165	-0.00696481	
NaN	0.0131455	0.020458	0.0148989	0.00624419	-0.00849808	-0.0143075	-0.009317	
NaN	0.0164137	0.0221068	0.0172364	0.00612857	-0.00655133	-0.0105747	-0.00874216	
NaN	0.0131768	0.0201726	0.0158765	0.00510469	-0.00855006	-0.0133383	-0.0101422	
NaN	0.0111712	0.0198017	0.0151411	0.00531452	-0.00902105	-0.016165	-0.00878766	
NaN	0.0124458	0.0198016	0.0147061	0.00512776	-0.00797561	-0.0156802	-0.00982359	
NaN	0.0133915	0.0217144	0.0162771	0.00618985	-0.00747537	-0.0141303	-0.00715188	
NaN	0.0134642	0.0213141	0.0158533	0.00457804	-0.0070176	-0.0136458	-0.00952862	
NaN	0.0111178	0.0200276	0.0136839	0.0039578	-0.00873512	-0.0152154	-0.0119286	
NaN	0.0129402	0.0213419	0.0162202	0.00461833	-0.00762597	-0.0134304	-0.00925326	
NaN	0.0131319	0.0199871	0.0146724	0.0060499	-0.00903503	-0.0138321	-0.010438	
NaN	0.0139768	0.0197692	0.0129618	0.0068013	-0.00816596	-0.0149754	-0.010852	
NaN	0.0145058	0.0203915	0.0164795	0.00480893	-0.00710448	-0.0130336	-0.00987618	
NaN	0.0129608	0.0196081	0.0158352	0.0038549	-0.0080404	-0.0137466	-0.0113042	
NaN	0.014702	0.0195593	0.0141623	0.00573503	-0.00768356	-0.0137407	-0.0115912	
NaN	0.0125137	0.0191262	0.0161726	0.00309979	-0.00813604	-0.0140439	-0.0116684	
NaN	0.013311	0.0202179	0.0148477	0.0046991	-0.00790861	-0.0137204	-0.011211	
NaN	0.011916	0.0187708	0.0143652	0.00380449	-0.00838401	-0.0156259	-0.011975	
NaN	0.0116636	0.0199336	0.0150657	0.00370391	-0.00805502	-0.0151554	-0.0108487	
NaN	0.0141351	0.0214186	0.0157005	0.00365344	-0.00539938	-0.0140343	-0.0100454	
NaN	0.0133865	0.0190338	0.015094	0.00381967	-0.00698869	-0.0152692	-0.01133	
NaN	0.0129672	0.0198777	0.0134791	0.00517239	-0.00769845	-0.0153414	-0.0112184	
NaN	0.0133294	0.0188964	0.0148827	0.00574237	-0.00920861	-0.0140091	-0.0111171	
NaN	0.0129032	0.0201199	0.0155068	0.00372265	-0.00812059	-0.0130736	-0.0118759	
NaN	0.0119334	0.0201323	0.0146552	0.00156713	-0.00701816	-0.0141161	-0.0135753	
NaN	0.0122385	0.019182	0.0164319	0.00284773	-0.00886939	-0.0130153	-0.0123704	
NaN	0.0104103	0.0196435	0.0119038	0.00366999	-0.00931131	-0.0154857	-0.0140101	
NaN	0.00956532	0.0186441	0.015466	0.0021854	-0.00955831	-0.015811	-0.0120462	
NaN	0.00950673	0.0190477	0.0141193	0.00157347	-0.00949241	-0.0150859	-0.0141807	
NaN	0.0125877	0.0207613	0.0148938	0.00385957	-0.00728238	-0.0143247	-0.010929	
NaN	0.0111836	0.0209247	0.014185	0.00406125	-0.00833837	-0.014846	-0.0109636	
NaN	0.00961609	0.017707	0.0139708	0.00203359	-0.00958077	-0.0165753	-0.0137596	
NaN	0.011801	0.0213453	0.0142202	0.0046037	-0.00839816	-0.0139898	-0.010867	
NaN	0.0118021	0.0194501	0.0141722	0.00481421	-0.00915879	-0.0149602	-0.0113786	
NaN	0.0106992	0.020399	0.0143688	0.00367952	-0.00899712	-0.0147279	-0.0115474	
NaN	0.0111981	0.0197508	0.015051	0.00319629	-0.00899856	-0.0141787	-0.0121603	
NaN	0.0112296	0.0200993	0.0138316	0.00332085	-0.00855258	-0.0145912	-0.0126982	
NaN	0.0102274	0.0192889	0.0144337	0.00339376	-0.0091838	-0.0160052	-0.0115291	
NaN	0.0110153	0.0204807	0.0148336	0.00323238	-0.00861508	-0.0143015	-0.011698	
NaN	0.0115794	0.0207443	0.0150433	0.0027388	-0.00757485	-0.0143176	-0.0116577	
NaN	0.0118317	0.0195015	0.0155846	0.00388457	-0.0087999	-0.014422	-0.0110489	
NaN	0.0113764	0.0203516	0.0157683	0.00350116	-0.00851459	-0.01429	-0.0106572	
NaN	0.0105906	0.0191134	0.0146643	0.00200362	-0.00847738	-0.0153642	-0.0129831	
NaN	0.0119319	0.0205527	0.0154781	0.00304115	-0.00762283	-0.014206	-0.0112221	
NaN	0.0113382	0.0188123	0.0150479	0.00303644	-0.00912868	-0.0145489	-0.012688	
NaN	0.0104575	0.019093	0.0148131	0.00224717	-0.0090631	-0.0148765	-0.0130469	
NaN	0.011381	0.0202694	0.0148181	0.00361012	-0.00841189	-0.0146633	-0.0113049	
NaN	0.0121893	0.0203183	0.0159779	0.00340226	-0.00789346	-0.013982	-0.0107879	
NaN	0.00875751	0.0195615	0.0127513	0.00243605	-0.010025	-0.0156888	-0.0140068	
NaN	0.0109762	0.0200802	0.0143617	0.00409345	-0.00921582	-0.0147228	-0.011501	
NaN	0.00941881	0.0186951	0.0138028	0.00271642	-0.0100096	-0.0158575	-0.0132551	
NaN	0.0114435	0.0196917	0.0134692	0.00485052	-0.00967559	-0.0144912	-0.012307	
NaN	0.0112817	0.0193536	0.0145132	0.003315	-0.00882017	-0.0147876	-0.0124095	
NaN	0.0111711	0.0203727	0.0147315	0.00399516	-0.00896789	-0.0143919	-0.0112147	
NaN	0.0109497	0.0200783	0.0140592	0.00456447	-0.00910909	-0.0153946	-0.0109126	
NaN	0.0100894	0.0191588	0.0139444	0.00333495	-0.00989373	-0.0151764	-0.0127939	
NaN	0.011669	0.0192223	0.0143815	0.00425658	-0.00900203	-0.015048	-0.0117357	
NaN	0.010991	0.0182421	0.0143679	0.00361996	-0.00936069	-0.0158398	-0.0123402	
NaN	0.0117075	0.0196888	0.0151682	0.00459346	-0.00888667	-0.0150335	-0.0103206	
NaN	0.00983538	0.0185094	0.0130493	0.00451243	-0.0103396	-0.0167565	-0.0120585	
NaN	0.0113055	0.0187934	0.0140153	0.00421371	-0.00887677	-0.0161654	-0.0115856	
NaN	0.0103496	0.0191326	0.0137779	0.00392706	-0.00988943	-0.0154241	-0.0123931	
NaN	0.0102895	0.0174485	0.0126944	0.00426417	-0.0106381	-0.0164693	-0.0136491	
NaN	0.0102234	0.0183781	0.013592	0.00346486	-0.00950341	-0.0164781	-0.0126515	
NaN	0.0101032	0.018701	0.013387	0.00452012	-0.0100565	-0.0165135	-0.011765	
NaN	0.0100535	0.0186006	0.0115914	0.00557303	-0.0106611	-0.0168925	-0.0125431	
NaN	0.0125266	0.0202994	0.0146074	0.00629486	-0.00936783	-0.0140627	-0.00988887	
NaN	0.0119462	0.0194354	0.0146278	0.0050809	-0.00961863	-0.0142295	-0.0113201	
NaN	0.0118461	0.0189643	0.0139437	0.00448448	-0.00934111	-0.0147638	-0.0124034	
NaN	0.0114353	0.0191024	0.0159415	0.00383643	-0.00902431	-0.0149502	-0.01064	
NaN	0.0122696	0.0197391	0.0137866	0.00528526	-0.00896074	-0.0147062	-0.0114254	
NaN	0.0127791	0.0193851	0.0141885	0.00522728	-0.00896436	-0.0142274	-0.0116952	
NaN	0.0121419	0.0195578	0.014349	0.00506818	-0.00963223	-0.0138167	-0.0118347	
NaN	0.0118475	0.0185556	0.0137457	0.00588763	-0.0104384	-0.0148553	-0.011736	
NaN	0.0135405	0.0188823	0.0146336	0.00528742	-0.0090846	-0.0135216	-0.0121211	
NaN	0.0119616	0.0184106	0.0144716	0.00556687	-0.0100989	-0.01501	-0.0112547	
NaN	0.0123724	0.0195009	0.014904	0.00567831	-0.00963731	-0.0140942	-0.0106299	
NaN	0.0121613	0.0183578	0.0137304	0.00611246	-0.0103286	-0.0149637	-0.011664	
NaN	0.0106973	0.0195473	0.0147385	0.00471363	-0.010071	-0.0149159	-0.0108573	
NaN	0.0121949	0.0184485	0.0150092	0.00608932	-0.0103712	-0.0147142	-0.0105145	
NaN	0.0105222	0.0181256	0.0139064	0.00455305	-0.0102805	-0.0161533	-0.0118918	
NaN	0.0105929	0.0198663	0.0157407	0.0030689	-0.00857485	-0.0154048	-0.0104874	
NaN	0.0135593	0.0215685	0.0167014	0.00507308	-0.00779963	-0.0124123	-0.00906225	
NaN	0.0113277	0.0194056	0.0153298	0.00501092	-0.00964394	-0.0150615	-0.0100186	
NaN	0.0106356	0.0183467	0.0140655	0.00287118	-0.00898693	-0.0160987	-0.0129644	
NaN	0.014299	0.0191951	0.0151528	0.0062175	-0.00814639	-0.0143922	-0.00997705	
NaN	0.0114392	0.0201566	0.0149244	0.00491046	-0.00907283	-0.0149208	-0.010081	
NaN	0.0131899	0.0198132	0.0144565	0.00621364	-0.0091486	-0.013875	-0.0106084	
NaN	0.013346	0.0212554	0.0154927	0.00553798	-0.0073148	-0.0142766	-0.00870307	
NaN	0.0110701	0.0200371	0.0139779	0.00584229	-0.0100646	-0.0150313	-0.0103035	
NaN	0.011207	0.0187308	0.0137907	0.00498746	-0.00992221	-0.0155382	-0.0117318	
NaN	0.0131947	0.0196093	0.0142267	0.00615187	-0.00921581	-0.0139219	-0.0110098	
NaN	0.0130943	0.0193781	0.0137283	0.00659097	-0.00944837	-0.01437	-0.0109994	
NaN	0.0137152	0.0211239	0.0162437	0.00632348	-0.00824101	-0.0131758	-0.00828514	
NaN	0.0132206	0.0216878	0.0152907	0.00564639	-0.00764088	-0.0136614	-0.00898019	
NaN	0.0128848	0.020396	0.0165568	0.00539502	-0.00891022	-0.0132229	-0.00917202	
